"DataSupplier","DataSet","Commodity","Species","SpeciesType","SACN","Volume","Units","Year","TemporalResolution","Flag","FlagDescription"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",915687000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Basa","Tilapia and other cichlids","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",2283300,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",80558646700,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Seabass","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other flat fish","Cods","Lean",25200000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",3951700,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cod","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Halibut","Cods","Oily",25200000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Chub","Carps","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Orfe","Tilapia and other cichlids","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",546462000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",28000000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",567000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",7247127000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",5776290000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",5776290000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Clam","Clams, mussels, oysters","Shellfish",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Mussel","Clams, mussels, oysters","Shellfish",5776290000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",7419305000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tilapia","Tilapia and other cichlids","Lean",1668400,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",7191000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Oyster","Clams, mussels, oysters","Shellfish",553650000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",1200000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Perch","Tilapia and other cichlids","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Japanese carpet shell","Clams, mussels, oysters","Shellfish",1740000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Roach","Carps","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Salmon","Salmonids","Oily",86073130000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",174740000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other salmonids","Salmonids","Oily",93672845000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Char","Salmonids","Oily",5670000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Trout","Salmonids","Oily",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",1500000,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Rudd","Carps","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Turbot","Cods","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Tilapia and other cichlids","Lean",1668400,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Tench","Carps","Lean",NA,"Grams",2015,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Bream","Cods","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Scallop","Clams, mussels, oysters","Shellfish",1800000,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Eel","Other carp, tilapia and other cichlids","Oily",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Barbel","Carps","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",2597200,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cockle","Clams, mussels, oysters","Shellfish",405000,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other molluscs and aquatic invertebrates","Clams, mussels, oysters","Shellfish",1365000,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Basa","Tilapia and other cichlids","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other marine fish","Cods","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other crustaceans","Crab, lobster, crayfish, shrimp","Shellfish",0,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Carp","Carps","Lean",2597200,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",76242255100,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Seabass","Cods","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other flat fish","Cods","Lean",30150000,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Other freshwater fish","Other carp, tilapia and other cichlids","Lean",5271800,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Cod","Cods","Lean",NA,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
"Eurostat","Aquaculture excluding hatcheries and nurseries ","Production","Halibut","Cods","Oily",30150000,"Grams",2016,"CalendarYear","ConV1","CF applied to all or part of the data"
